Unnamed: 0,负荷预测,外送,新能源预测,风电预测,光伏预测,非市场化出力,竞价空间(火电),水电,负荷预测周日,日前出清电价,实时出清电价,hour,day_of_week,month,quarter_hour,is_peak,is_weekend
2025-07-24 12:15:00,53873,-6084,27384.533,405.234,26979.299,30064.66,2507.807,15330.0,58686,73.254,122.1355,12,3,7,1,1,0
2025-07-24 12:30:00,54155,-6122,27403.52,404.416,26999.104,30118.17,2755.31,15366.0,58686,84.417,122.1355,12,3,7,2,1,0
2025-07-24 12:45:00,54309,-6158,27351.904,404.644,26947.26,30262.06,2853.036,15466.0,58686,96.031,122.1355,12,3,7,3,1,0
2025-07-24 13:00:00,54302,-6214,27187.984,406.851,26781.133,30461.83,2866.186,15591.0,58686,128.61,122.1355,13,3,7,0,1,0
2025-07-24 13:15:00,54313,-6246,26958.663,411.559,26547.104,30566.9,3033.437,15710.5,57391,136.699,162.5376,13,3,7,1,1,0
2025-07-24 13:30:00,54068,-6239,26648.484,418.337,26230.147,30438.293,3220.223,15674.622,57391,136.732,162.5376,13,3,7,2,1,0
2025-07-24 13:45:00,53826,-6231,26219.25,426.385,25792.865,30353.64,3484.11,15480.0,57391,144.62,162.5376,13,3,7,3,1,0
2025-07-24 14:00:00,53545,-6223,25692.521,436.773,25255.748,30425.91,3649.569,15786.0,57391,149.142,162.5376,14,3,7,0,1,0
2025-07-24 14:15:00,53325,-6213,25063.982,447.615,24616.367,30678.94,3795.078,16080.0,57012,139.457,151.5525,14,3,7,1,1,0
2025-07-24 14:30:00,53085,-6207,24327.952,459.697,23868.255,30404.32,4559.728,16144.0,57012,137.134,151.5525,14,3,7,2,1,0
2025-07-24 14:45:00,52781,-6198,23479.186,473.708,23005.478,30336.8,5163.014,16480.0,57012,156.527,151.5525,14,3,7,3,1,0
2025-07-24 15:00:00,52473,-6190,22532.196,488.298,22043.898,30101.1,6029.704,16681.0,57012,187.375,151.5525,15,3,7,0,1,0
2025-07-24 15:15:00,52422,-6180,21447.913,505.74,20942.173,29898.46,7255.627,16973.0,56000,200.878,225.9098,15,3,7,1,1,0
2025-07-24 15:30:00,52488,-5981,20237.333,524.779,19712.554,29337.48,8894.187,16973.0,56000,240.774,225.9098,15,3,7,2,1,0
2025-07-24 15:45:00,52633,-5778,18933.169,545.788,18387.381,28599.33,10878.501,16786.77,56000,253.807,225.9098,15,3,7,3,1,0
2025-07-24 16:00:00,52617,-5577,17580.604,568.279,17012.325,28336.587,12276.809,16938.827,56000,261.575,225.9098,16,3,7,0,1,0
2025-07-24 16:15:00,52652,-5374,16057.48,593.844,15463.636,27694.22,14274.3,16949.0,54098,274.154,288.1175,16,3,7,1,1,0
2025-07-24 16:30:00,52546,-5116,14453.349,621.192,13832.157,27148.803,16059.848,17135.173,54098,289.475,288.1175,16,3,7,2,1,0
2025-07-24 16:45:00,52565,-4857,12813.937,653.102,12160.835,26311.79,18296.273,17044.0,54098,301.491,288.1175,16,3,7,3,1,0
2025-07-24 17:00:00,52363,-4598,11177.24,689.42,10487.82,25447.948,20335.812,16924.108,54098,306.174,288.1175,17,3,7,0,1,0
2025-07-24 17:15:00,51859,-4336,9566.464,733.083,8833.381,24585.798,22042.738,16809.908,52509,312.741,313.9598,17,3,7,1,1,0
2025-07-24 17:30:00,50857,-4222,8006.476,781.977,7224.499,23904.59,23167.934,16857.0,52509,315.223,313.9598,17,3,7,2,1,0
2025-07-24 17:45:00,50143,-4107,6542.201,835.958,5706.243,23179.879,24527.92,16806.519,52509,318.365,313.9598,17,3,7,3,1,0
2025-07-24 18:00:00,49615,-3993,5196.554,894.08,4302.474,22999.637,25411.809,17274.257,52509,328.828,313.9598,18,3,7,0,1,0
2025-07-24 18:15:00,49010,-3926,4034.869,955.718,3079.151,22753.33,26147.801,17539.53,52398,328.679,333.4572,18,3,7,1,1,0
2025-07-24 18:30:00,48562,-4110,3055.674,1020.334,2035.34,23208.99,26407.336,18417.76,52398,327.573,333.4572,18,3,7,2,1,0
2025-07-24 18:45:00,48363,-4291,2254.967,1087.848,1167.119,23967.29,26431.743,19175.2,52398,321.953,333.4572,18,3,7,3,1,0
2025-07-24 19:00:00,48427,-4475,1724.384,1155.268,569.116,25394.43,25783.186,20550.2,52398,324.088,333.4572,19,3,7,0,1,0
2025-07-24 19:15:00,48677,-4677,1462.799,1216.595,246.204,26002.218,25888.983,21240.198,54335,325.54,343.147,19,3,7,1,1,0
2025-07-24 19:30:00,49210,-4887,1304.314,1269.024,35.29,26323.728,26468.958,21575.198,54335,325.658,343.147,19,3,7,2,1,0
2025-07-24 19:45:00,49850,-4898,1320.793,1317.553,3.24,26512.908,26914.299,21575.198,54335,327.947,343.147,19,3,7,3,1,0
2025-07-24 20:00:00,50670,-4912,1361.796,1361.726,0.07,27197.696,27022.508,21770.836,54335,340.883,343.147,20,3,7,0,1,0
2025-07-24 20:15:00,51477,-4923,1392.979,1392.979,0.0,27383.198,27623.823,21910.198,55724,332.416,368.9188,20,3,7,1,1,0
2025-07-24 20:30:00,52030,-4877,1413.112,1413.112,0.0,27715.608,27778.28,22039.098,55724,336.369,368.9188,20,3,7,2,1,0
2025-07-24 20:45:00,52109,-4830,1430.28,1430.28,0.0,28023.588,27485.132,22385.198,55724,336.13,368.9188,20,3,7,3,1,0
2025-07-24 21:00:00,51851,-4784,1442.958,1442.958,0.0,27774.638,27417.404,21964.598,55724,337.221,368.9188,21,3,7,0,1,0
2025-07-24 21:15:00,51448,-4736,1450.262,1450.262,0.0,27812.468,26921.27,21947.638,53715,343.153,343.2999,21,3,7,1,1,0
2025-07-24 21:30:00,50937,-5003,1453.496,1453.496,0.0,27608.558,26877.946,21855.198,53715,338.32,343.2999,21,3,7,2,1,0
2025-07-24 21:45:00,50330,-5265,1452.689,1452.689,0.0,27431.148,26711.163,21765.198,53715,343.337,343.2999,21,3,7,3,1,0
2025-07-24 22:00:00,49642,-5531,1456.475,1456.475,0.0,26856.428,26860.097,21430.198,53715,337.981,343.2999,22,3,7,0,0,0
2025-07-24 22:15:00,48861,-5794,1455.83,1455.83,0.0,26286.668,26912.502,20993.598,48871,339.578,354.9778,22,3,7,1,0,0
2025-07-24 22:30:00,48077,-6244,1453.635,1453.635,0.0,25452.828,27414.537,20628.598,48871,341.223,354.9778,22,3,7,2,0,0
2025-07-24 22:45:00,47023,-6498,1450.891,1450.891,0.0,24716.938,27353.171,20028.598,48871,338.615,354.9778,22,3,7,3,0,0
2025-07-24 23:00:00,46135,-6556,1444.497,1444.497,0.0,23780.1,27466.403,19363.6,48871,339.231,354.9778,23,3,7,0,0,0
2025-07-24 23:15:00,45376,-7300,1432.354,1432.354,0.0,23426.55,27817.096,19515.2,46158,342.176,353.0942,23,3,7,1,0,0
2025-07-24 23:30:00,44555,-7277,1414.706,1414.706,0.0,22918.71,27498.584,19077.1,46158,337.432,353.0942,23,3,7,2,0,0
2025-07-24 23:45:00,43833,-7277,1395.863,1395.863,0.0,22650.12,27064.017,18955.2,46158,332.837,353.0942,23,3,7,3,0,0
2025-07-25 00:00:00,43597,-7277,1391.557,1391.557,0.0,22541.55,26940.893,18950.2,46158,336.183,353.0942,0,4,7,0,0,0
2025-07-25 00:15:00,42549,-6138,1241.765,1241.765,0.0,22409.4,25035.835,18849.2,45897,354.754,382.0295,0,4,7,1,0,0
2025-07-25 00:30:00,42399,-5979,1210.881,1210.881,0.0,21693.763,25473.356,18132.913,45897,361.597,382.0295,0,4,7,2,0,0
2025-07-25 00:45:00,41480,-5804,1190.783,1190.783,0.0,21016.843,25076.374,17454.773,45897,360.044,382.0295,0,4,7,3,0,0
2025-07-25 01:00:00,40833,-6034,1170.827,1170.827,0.0,20865.847,24830.326,17303.697,45897,353.607,382.0295,1,4,7,0,0,0
2025-07-25 01:15:00,40434,-6263,1152.649,1152.649,0.0,20881.888,24662.463,17325.478,43237,350.806,341.9035,1,4,7,1,0,0
2025-07-25 01:30:00,39832,-6403,1136.741,1136.741,0.0,20868.988,24229.271,17317.978,43237,344.883,341.9035,1,4,7,2,0,0
2025-07-25 01:45:00,39083,-6542,1122.095,1122.095,0.0,20791.061,23711.844,17236.971,43237,339.788,341.9035,1,4,7,3,0,0
2025-07-25 02:00:00,38570,-6682,1106.784,1106.784,0.0,20752.218,23392.998,17223.588,43237,337.715,341.9035,2,4,7,0,0,0
2025-07-25 02:15:00,38039,-6820,1092.258,1092.258,0.0,20871.437,22895.305,17345.517,42004,334.754,325.525,2,4,7,1,0,0
2025-07-25 02:30:00,37873,-6821,1079.147,1079.147,0.0,20589.398,23025.455,17062.668,42004,328.832,325.525,2,4,7,2,0,0
2025-07-25 02:45:00,37567,-6821,1066.411,1066.411,0.0,20543.329,22778.26,17012.129,42004,323.896,325.525,2,4,7,3,0,0
2025-07-25 03:00:00,36847,-6822,1053.133,1053.133,0.0,20538.733,22077.134,17007.173,42004,320.146,325.525,3,4,7,0,0,0
2025-07-25 03:15:00,36595,-6821,1040.277,1040.277,0.0,20579.77,21795.953,17060.01,40190,317.974,314.0,3,4,7,1,0,0
2025-07-25 03:30:00,36514,-6819,1027.658,1027.658,0.0,20565.589,21739.753,17049.369,40190,314.691,314.0,3,4,7,2,0,0
2025-07-25 03:45:00,36304,-6815,1014.847,1014.847,0.0,20528.855,21575.298,17013.465,40190,313.041,314.0,3,4,7,3,0,0
2025-07-25 04:00:00,36024,-6812,1001.142,1001.142,0.0,20537.756,21297.102,17020.886,40190,309.991,314.0,4,4,7,0,0,0
2025-07-25 04:15:00,35971,-6807,987.842,987.842,0.0,20549.116,21241.042,17022.256,39074,309.991,310.5,4,4,7,1,0,0
2025-07-25 04:30:00,35770,-6811,973.421,973.421,0.0,20540.276,21067.303,17006.256,39074,308.8,310.5,4,4,7,2,0,0
2025-07-25 04:45:00,35565,-6813,959.213,959.213,0.0,20536.562,20882.225,17009.262,39074,308.8,310.5,4,4,7,3,0,0
2025-07-25 05:00:00,35647,-6815,945.006,943.786,1.22,20580.498,20936.496,17055.108,39074,308.968,310.5,5,4,7,0,0,0
2025-07-25 05:15:00,35827,-6817,931.972,928.062,3.91,20576.582,21135.446,17050.452,38140,308.8,311.926,5,4,7,1,0,0
2025-07-25 05:30:00,35579,-6698,922.862,910.562,12.3,20521.33,20832.808,17002.0,38140,308.8,311.926,5,4,7,2,0,0
2025-07-25 05:45:00,35748,-6576,1035.115,894.045,141.07,20658.33,20630.555,17072.0,38140,308.869,311.926,5,4,7,3,0,0
2025-07-25 06:00:00,35723,-6456,1322.063,876.613,445.45,20720.821,20136.116,16978.991,38140,308.271,311.926,6,4,7,0,0,0
2025-07-25 06:15:00,36012,-6334,1876.476,860.795,1015.681,20972.233,19497.291,16973.103,39232,303.9,296.0495,6,4,7,1,0,0
2025-07-25 06:30:00,36363,-6113,2705.004,841.321,1863.683,21079.92,18691.076,16699.0,39232,300.0,296.0495,6,4,7,2,0,0
2025-07-25 06:45:00,36737,-5890,3744.451,820.663,2923.788,21390.776,17491.773,16533.156,39232,295.0,296.0495,6,4,7,3,0,0
2025-07-25 07:00:00,37127,-5667,4993.94,796.522,4197.418,22023.13,15776.93,16593.94,39232,288.215,296.0495,7,4,7,0,0,0
2025-07-25 07:15:00,37945,-5442,6440.466,766.842,5673.624,22716.98,14229.554,16620.0,41770,277.728,242.2922,7,4,7,1,0,0
2025-07-25 07:30:00,38824,-5294,8047.996,731.984,7316.012,23555.858,12514.146,16711.598,41770,268.895,242.2922,7,4,7,2,0,0
2025-07-25 07:45:00,39561,-5140,9745.34,697.946,9047.394,24408.294,10547.366,16751.164,41770,253.429,242.2922,7,4,7,3,0,0
2025-07-25 08:00:00,40560,-4989,11494.429,662.188,10832.241,25051.96,9002.611,16615.0,41770,228.761,242.2922,8,4,7,0,0,0
2025-07-25 08:15:00,42419,-4833,13236.453,627.392,12609.061,25838.95,8176.597,16615.0,46317,193.491,159.3139,8,4,7,1,0,0
2025-07-25 08:30:00,43698,-4885,14984.02,591.037,14392.983,26295.238,7303.742,16400.998,46317,174.695,159.3139,8,4,7,2,0,0
2025-07-25 08:45:00,44534,-4932,16702.928,555.81,16147.118,26791.73,5971.342,16238.0,46317,156.985,159.3139,8,4,7,3,0,0
2025-07-25 09:00:00,45529,-4983,18335.557,523.032,17812.525,27144.69,5031.753,15938.0,46317,161.774,159.3139,9,4,7,0,1,0
2025-07-25 09:15:00,46388,-4678,19824.75,496.001,19328.749,27309.33,3931.92,15638.0,48785,145.097,108.2329,9,4,7,1,1,0
2025-07-25 09:30:00,47253,-4788,21223.754,472.01,20751.744,27475.71,3341.536,15338.0,48785,150.069,108.2329,9,4,7,2,1,0
2025-07-25 09:45:00,48197,-4890,22469.323,450.959,22018.364,27755.41,2862.267,15038.0,48785,161.254,108.2329,9,4,7,3,1,0
2025-07-25 10:00:00,48497,-4996,23569.113,432.409,23136.704,28289.34,1634.547,15038.0,48785,149.7,108.2329,10,4,7,0,1,0
2025-07-25 10:15:00,49433,-5097,24485.977,417.376,24068.601,28434.75,1609.273,15038.0,50924,154.202,124.1716,10,4,7,1,1,0
2025-07-25 10:30:00,50677,-5199,25285.998,405.563,24880.435,28818.89,1771.112,15038.0,50924,152.342,124.1716,10,4,7,2,1,0
2025-07-25 10:45:00,50729,-5299,25932.911,395.193,25537.718,29193.12,901.969,15038.0,50924,146.68,124.1716,10,4,7,3,1,0
2025-07-25 11:00:00,51844,-5401,26491.987,383.186,26108.801,29619.72,1133.293,15038.0,50924,149.078,124.1716,11,4,7,0,1,0
2025-07-25 11:15:00,51639,-5497,26916.826,377.267,26539.559,29905.6,313.574,15038.0,50455,121.996,137.2828,11,4,7,1,1,0
2025-07-25 11:30:00,51927,-5616,27272.398,373.984,26898.414,30088.02,182.582,15038.0,50455,126.61,137.2828,11,4,7,2,1,0
2025-07-25 11:45:00,51970,-5730,27519.893,372.772,27147.121,30171.48,8.627,15038.0,50455,103.013,137.2828,11,4,7,3,1,0
2025-07-25 12:00:00,51842,-5845,27678.149,373.945,27304.204,30246.83,-237.979,15038.0,50455,110.764,137.2828,12,4,7,0,1,0
2025-07-25 12:15:00,51996,-5956,27762.023,378.055,27383.968,30260.3,-70.323,15038.0,52600,144.09,214.8522,12,4,7,1,1,0
2025-07-25 12:30:00,52932,-5994,27764.693,384.372,27380.321,30293.65,867.657,15073.0,52600,154.047,214.8522,12,4,7,2,1,0
2025-07-25 12:45:00,53192,-6030,27711.361,392.356,27319.005,30400.51,1110.129,15108.0,52600,170.933,214.8522,12,4,7,3,1,0
2025-07-25 13:00:00,52964,-6084,27578.636,402.319,27176.317,30539.94,929.424,15178.0,52600,170.933,214.8522,13,4,7,0,1,0
2025-07-25 13:15:00,53352,-6116,27342.756,413.673,26929.083,30558.44,1566.804,15211.0,51095,177.782,224.6165,13,4,7,1,1,0
2025-07-25 13:30:00,52910,-6109,27030.223,425.941,26604.282,30413.78,1574.997,15178.0,51095,178.78,224.6165,13,4,7,2,1,0
2025-07-25 13:45:00,52639,-6101,26607.891,440.892,26166.999,30521.37,1610.739,15178.0,51095,180.26,224.6165,13,4,7,3,1,0
2025-07-25 14:00:00,52252,-6093,26090.583,455.888,25634.695,30580.78,1673.637,15478.0,51095,181.341,224.6165,14,4,7,0,1,0
2025-07-25 14:15:00,52725,-6083,25457.782,472.153,24985.629,30829.34,2520.878,15778.0,50668,142.501,228.5946,14,4,7,1,1,0
2025-07-25 14:30:00,52347,-6077,24727.101,490.257,24236.844,30767.61,2929.289,16078.0,50668,129.001,228.5946,14,4,7,2,1,0
2025-07-25 14:45:00,51579,-6068,23877.471,510.273,23367.198,30663.36,3106.169,16378.0,50668,130.384,228.5946,14,4,7,3,1,0
2025-07-25 15:00:00,50995,-6060,22899.624,530.889,22368.735,30197.8,3957.576,16378.0,50668,159.92,228.5946,15,4,7,0,1,0
2025-07-25 15:15:00,51163,-6050,21822.706,554.634,21268.072,30004.36,5385.934,16690.0,49583,225.851,280.89,15,4,7,1,1,0
2025-07-25 15:30:00,51443,-5851,20623.883,579.155,20044.728,29636.22,7033.897,16880.0,49583,247.015,280.89,15,4,7,2,1,0
2025-07-25 15:45:00,51565,-5648,19312.444,607.065,18705.379,29395.366,8505.19,17221.246,49583,261.943,280.89,15,4,7,3,1,0
2025-07-25 16:00:00,51335,-5447,17938.979,636.874,17302.105,29334.51,9508.511,17594.0,49583,278.074,280.89,16,4,7,0,1,0
2025-07-25 16:15:00,51496,-5243,16368.823,670.813,15698.01,28949.632,11420.545,17902.302,47738,292.724,320.3404,16,4,7,1,1,0
2025-07-25 16:30:00,51346,-4986,14733.33,708.288,14025.042,28331.498,13267.172,18045.138,47738,307.813,320.3404,16,4,7,2,1,0
2025-07-25 16:45:00,51003,-4727,13081.246,749.634,12331.612,27605.978,15042.776,18087.198,47738,302.596,320.3404,16,4,7,3,1,0
2025-07-25 17:00:00,50730,-4468,11427.036,794.566,10632.47,26867.261,16903.703,18122.921,47738,321.897,320.3404,17,4,7,0,1,0
2025-07-25 17:15:00,50077,-4206,9800.829,843.938,8956.891,26027.745,18454.426,18050.445,46287,334.113,342.5897,17,4,7,1,1,0
2025-07-25 17:30:00,49202,-4092,8215.899,898.715,7317.184,25316.722,19761.379,18077.632,46287,355.148,342.5897,17,4,7,2,1,0
2025-07-25 17:45:00,48489,-4367,6730.551,958.185,5772.366,25172.01,20953.439,18632.0,46287,353.022,342.5897,17,4,7,3,1,0
2025-07-25 18:00:00,47601,-4643,5378.739,1023.945,4354.794,25309.328,21555.933,19419.238,46287,367.793,342.5897,18,4,7,0,1,0
2025-07-25 18:15:00,47177,-4981,4200.627,1097.965,3102.662,25732.71,22224.663,20065.19,46096,363.225,348.9874,18,4,7,1,1,0
2025-07-25 18:30:00,47431,-5180,3219.696,1177.366,2042.33,26299.288,23092.016,21009.998,46096,360.115,348.9874,18,4,7,2,1,0
2025-07-25 18:45:00,47401,-5231,2418.695,1257.936,1160.759,26774.205,23439.1,21784.885,46096,369.167,348.9874,18,4,7,3,1,0
2025-07-25 19:00:00,47589,-5024,1894.268,1341.502,552.766,27373.499,23345.233,22221.629,46096,362.364,348.9874,19,4,7,0,1,0
2025-07-25 19:15:00,47576,-4813,1658.048,1423.111,234.937,27272.412,23458.54,22226.492,47279,366.337,353.291,19,4,7,1,1,0
2025-07-25 19:30:00,48338,-4829,1524.383,1501.403,22.98,27394.462,24248.155,22294.282,47279,379.82,353.291,19,4,7,2,1,0
2025-07-25 19:45:00,49108,-4840,1579.666,1576.866,2.8,27646.731,24721.603,22355.601,47279,392.312,353.291,19,4,7,3,1,0
2025-07-25 20:00:00,49967,-4854,1654.234,1654.134,0.1,28434.901,24731.865,22640.791,47279,387.451,353.291,20,4,7,0,1,0
2025-07-25 20:15:00,50387,-4865,1708.299,1708.299,0.0,28562.57,24981.131,22698.86,48329,400.507,572.2226,20,4,7,1,1,0
2025-07-25 20:30:00,51257,-4819,1748.604,1748.604,0.0,29263.362,25064.034,23181.742,48329,411.637,572.2226,20,4,7,2,1,0
2025-07-25 20:45:00,51741,-4772,1785.288,1785.288,0.0,29356.918,25370.794,23289.198,48329,415.945,572.2226,20,4,7,3,1,0
2025-07-25 21:00:00,50874,-4726,1815.716,1815.716,0.0,29091.877,24692.407,22853.837,48329,409.757,572.2226,21,4,7,0,1,0
2025-07-25 21:15:00,51079,-4678,1834.657,1834.657,0.0,29131.908,24790.435,22874.198,46828,397.177,461.2979,21,4,7,1,1,0
2025-07-25 21:30:00,50509,-4945,1844.935,1844.935,0.0,28985.068,24623.997,22849.198,46828,396.471,461.2979,21,4,7,2,1,0
2025-07-25 21:45:00,49697,-5207,1850.48,1850.48,0.0,28728.907,24324.613,22666.447,46828,392.607,461.2979,21,4,7,3,1,0
2025-07-25 22:00:00,49274,-5473,1856.603,1856.603,0.0,28195.661,24694.736,22368.511,46828,385.339,461.2979,22,4,7,0,0,0
2025-07-25 22:15:00,48510,-5736,1854.168,1854.168,0.0,27507.395,24884.437,21851.285,42882,391.468,399.3482,22,4,7,1,0,0
2025-07-25 22:30:00,47999,-6186,1842.232,1842.232,0.0,26827.501,25515.267,21632.281,42882,399.664,399.3482,22,4,7,2,0,0
2025-07-25 22:45:00,46428,-6634,1827.193,1827.193,0.0,25998.234,25236.573,20919.334,42882,400.923,399.3482,22,4,7,3,0,0
2025-07-25 23:00:00,45542,-7082,1808.666,1808.666,0.0,25631.692,25183.642,21020.762,42882,401.48,399.3482,23,4,7,0,0,0
2025-07-25 23:15:00,44848,-7566,1784.572,1784.572,0.0,25152.318,25477.11,20914.198,40902,401.434,388.301,23,4,7,1,0,0
2025-07-25 23:30:00,44182,-7177,1756.204,1756.204,0.0,24398.02,25204.776,20269.2,40902,398.623,388.301,23,4,7,2,0,0
2025-07-25 23:45:00,43631,-7162,1725.111,1725.111,0.0,23900.319,25167.57,19905.469,40902,376.424,388.301,23,4,7,3,0,0
2025-07-26 00:00:00,42897,-7147,1700.003,1700.003,0.0,23557.616,24786.381,19656.216,40902,358.913,388.301,0,5,7,0,0,1
2025-07-26 00:15:00,46363,-6143,1854.268,1854.268,0.0,22734.84,27916.892,19426.47,42295,392.436,384.4324,0,5,7,1,0,1
2025-07-26 00:30:00,46126,-5984,1798.504,1798.504,0.0,22177.115,28134.381,18871.795,42295,372.53,384.4324,0,5,7,2,0,1
2025-07-26 00:45:00,45347,-5809,1748.799,1748.799,0.0,21519.96,27887.241,18209.2,42295,369.5,384.4324,0,5,7,3,0,1
2025-07-26 01:00:00,44395,-6039,1700.994,1700.994,0.0,21526.76,27206.246,18209.2,42295,357.0,384.4324,1,5,7,0,0,1
2025-07-26 01:15:00,44047,-6268,1653.646,1653.646,0.0,21430.01,27231.344,18139.2,39955,355.0,344.827,1,5,7,1,0,1
2025-07-26 01:30:00,43347,-6408,1608.569,1608.569,0.0,21421.31,26725.121,18139.2,39955,344.0,344.827,1,5,7,2,0,1
2025-07-26 01:45:00,42597,-6547,1567.038,1567.038,0.0,21412.26,26164.702,18139.2,39955,340.0,344.827,1,5,7,3,0,1
2025-07-26 02:00:00,42105,-6687,1525.458,1525.458,0.0,21388.84,25877.702,18144.82,39955,340.0,344.827,2,5,7,0,0,1
2025-07-26 02:15:00,41724,-6825,1492.718,1492.718,0.0,21268.68,25787.602,18029.2,38077,340.0,325.38,2,5,7,1,0,1
2025-07-26 02:30:00,41155,-6826,1466.457,1466.457,0.0,21295.81,25218.733,18064.2,38077,330.947,325.38,2,5,7,2,0,1
2025-07-26 02:45:00,40770,-6826,1440.793,1440.793,0.0,21309.15,24846.057,18064.2,38077,326.0,325.38,2,5,7,3,0,1
2025-07-26 03:00:00,40241,-6827,1414.744,1414.744,0.0,21246.95,24406.306,18029.2,38077,321.0,325.38,3,5,7,0,0,1
2025-07-26 03:15:00,39776,-6826,1390.101,1390.101,0.0,21275.556,23936.343,18054.776,37077,315.946,310.8316,3,5,7,1,0,1
2025-07-26 03:30:00,39484,-6824,1366.593,1366.593,0.0,21262.594,23678.813,18054.004,37077,313.766,310.8316,3,5,7,2,0,1
2025-07-26 03:45:00,38965,-6820,1344.223,1344.223,0.0,21243.434,23197.343,18027.914,37077,311.936,310.8316,3,5,7,3,0,1
2025-07-26 04:00:00,38564,-6817,1323.043,1323.043,0.0,20844.617,23213.34,17625.147,37077,311.936,310.8316,4,5,7,0,0,1
2025-07-26 04:15:00,38358,-6812,1307.12,1307.12,0.0,20820.0,23042.88,17600.6,36436,309.957,304.9863,4,5,7,1,0,1
2025-07-26 04:30:00,38031,-6816,1293.46,1293.46,0.0,20822.3,22731.24,17600.6,36436,307.973,304.9863,4,5,7,2,0,1
2025-07-26 04:45:00,37789,-6818,1281.092,1281.092,0.0,20823.927,22501.981,17605.477,36436,305.0,304.9863,4,5,7,3,0,1
2025-07-26 05:00:00,37644,-6820,1267.611,1266.611,1.0,20817.65,22378.739,17600.6,36436,302.0,304.9863,5,5,7,0,0,1
2025-07-26 05:15:00,37621,-6822,1256.029,1252.429,3.6,20879.878,22307.093,17652.438,35921,301.0,300.75,5,5,7,1,0,1
2025-07-26 05:30:00,37589,-6703,1249.887,1238.447,11.44,20925.7,22116.413,17678.6,35921,300.0,300.75,5,5,7,2,0,1
2025-07-26 05:45:00,37569,-6581,1350.721,1222.278,128.443,21070.38,21728.899,17752.56,35921,298.0,300.75,5,5,7,3,0,1
2025-07-26 06:00:00,37374,-6461,1614.622,1207.404,407.218,20957.153,21263.225,17479.863,35921,298.0,300.75,6,5,7,0,0,1
2025-07-26 06:15:00,37393,-6339,2132.087,1193.144,938.943,20960.208,20639.705,17232.238,36520,295.0,288.5897,6,5,7,1,0,1
2025-07-26 06:30:00,37349,-6118,2921.89,1175.5,1746.39,20984.25,19560.86,16891.61,36520,290.0,288.5897,6,5,7,2,0,1
2025-07-26 06:45:00,37921,-5895,3912.363,1158.717,2753.646,21454.829,18448.808,16903.369,36520,285.293,288.5897,6,5,7,3,0,1
2025-07-26 07:00:00,38561,-5672,5113.077,1140.396,3972.681,22018.607,17101.316,16896.767,36520,277.367,288.5897,7,5,7,0,0,1
2025-07-26 07:15:00,39072,-5447,6486.431,1113.691,5372.74,22665.19,15367.379,16904.9,39319,268.759,259.6169,7,5,7,1,0,1
2025-07-26 07:30:00,40160,-5299,8000.543,1080.493,6920.05,23473.15,13985.307,17014.9,39319,256.976,259.6169,7,5,7,2,0,1
2025-07-26 07:45:00,41064,-5145,9615.429,1045.761,8569.668,24171.95,12421.621,16930.9,39319,246.578,259.6169,7,5,7,3,0,1
2025-07-26 08:00:00,42147,-4994,11270.69,1011.025,10259.665,24806.28,11064.03,16834.4,39319,203.221,259.6169,8,5,7,0,0,1
2025-07-26 08:15:00,43100,-4838,12945.374,978.69,11966.684,25665.98,9326.646,16914.4,43464,174.785,244.8419,8,5,7,1,0,1
2025-07-26 08:30:00,44734,-4890,14615.347,946.075,13669.272,26183.684,8824.969,16795.854,43464,174.69,244.8419,8,5,7,2,0,1
2025-07-26 08:45:00,45729,-4937,16233.175,914.36,15318.815,26568.55,7864.275,16559.4,43464,154.114,244.8419,8,5,7,3,0,1
2025-07-26 09:00:00,46996,-4988,17799.775,886.452,16913.323,26896.536,7287.689,16239.876,43464,168.332,244.8419,9,5,7,0,1,1
2025-07-26 09:15:00,48018,-4683,19219.431,868.284,18351.147,27027.69,6453.879,15930.4,46508,163.881,183.8001,9,5,7,1,1,1
2025-07-26 09:30:00,48609,-4793,20563.793,858.945,19704.848,27158.57,5679.637,15630.4,46508,169.568,183.8001,9,5,7,2,1,1
2025-07-26 09:45:00,48855,-4895,21785.52,844.888,20940.632,27413.58,4550.9,15330.4,46508,169.314,183.8001,9,5,7,3,1,1
2025-07-26 10:00:00,50129,-5001,22861.819,841.497,22020.322,27969.87,4298.311,15330.4,46508,164.336,183.8001,10,5,7,0,1,1
2025-07-26 10:15:00,51329,-5102,23794.611,844.395,22950.216,28154.97,4481.419,15330.0,50160,162.706,148.7251,10,5,7,1,1,1
2025-07-26 10:30:00,52128,-5204,24622.096,859.788,23762.308,28548.85,4161.054,15324.0,50160,158.725,148.7251,10,5,7,2,1,1
2025-07-26 10:45:00,52398,-5304,25295.523,863.572,24431.951,28957.02,3449.457,15358.0,50160,158.725,148.7251,10,5,7,3,1,1
2025-07-26 11:00:00,52892,-5406,25879.963,885.036,24994.927,29294.71,3123.327,15280.0,50160,133.789,148.7251,11,5,7,0,1,1
2025-07-26 11:15:00,53222,-5502,26321.506,898.065,25423.441,29587.54,2814.954,15280.0,50508,159.604,110.276,11,5,7,1,1,1
2025-07-26 11:30:00,53603,-5621,26678.399,922.674,25755.725,29833.47,2712.131,15364.0,50508,121.393,110.276,11,5,7,2,1,1
2025-07-26 11:45:00,53137,-5735,26926.747,949.529,25977.218,29904.91,2040.343,15364.0,50508,126.479,110.276,11,5,7,3,1,1
